estimated_values,actual_measurement,stuck_at_zero,offset,noise
3.8580271982626044,0.057036621093748,0.0,40.05703662109375,-4.864339844154691
0.6875504297440691,0.055337585449216,0.0,40.055337585449216,4.009447702160843
-0.6371367473781714,0.053775878906248,0.0,40.05377587890625,3.2126745777500405
2.022122474189196,0.052763488769529,0.0,40.05276348876953,-11.754703100770206
2.5114088797032608,0.052163085937498,0.0,40.0521630859375,-7.50227130768789
0.25587290469287516,0.051425354003904,0.0,40.051425354003904,11.593737235599543
1.0912736763010509,0.050824951171873,0.0,40.050824951171876,-10.326062751981247
1.9743984610492111,0.050224548339842,0.0,40.05022454833984,8.142685012068618
-0.05240231558413688,0.049761474609373,0.0,40.049761474609376,-0.8852324912717515
-0.7386079107152496,0.049161071777342,0.0,40.04916107177734,7.188229364047226
0.5860792664069909,0.048972656249998,0.0,40.04897265625,5.288951831273974
0.2778040461299788,0.048784240722654,0.0,40.048784240722654,2.582758171475414
0.06497685213293614,0.04804650878906,0.0,40.04804650878906,7.55602685403491
0.7193664385040588,0.047446105957029,0.0,40.04744610595703,7.582383153984052
1.4214800380151664,0.047257690429685,0.0,40.04725769042968,-11.110950226163615
0.9003776237411116,0.046657287597654,0.0,40.046657287597654,8.202123376453551
0.18235601985000918,0.046056884765623,0.0,40.046056884765626,-9.116809774323567
0.9003776237411116,0.045456481933592,0.0,40.04545648193359,12.479102986480054
1.602491223252219,0.044856079101561,0.0,40.044856079101564,8.790700049050567
0.8685616149811217,0.044530334472654,0.0,40.044530334472654,-1.0525170314336219
-0.11001119604700807,0.044204589843748,0.0,40.04420458984375,0.23039951660542218
0.3315511963270721,0.044016174316404,0.0,40.044016174316404,-13.33350090125778
0.363367205087062,0.043415771484373,0.0,40.043415771484376,1.929808739443643
0.16644801547001425,0.043090026855467,0.0,40.04309002685547,0.09548395108146873
0.8367456062211319,0.043450927734373,0.0,40.043450927734376,-1.151180551585183
1.0336647958381795,0.043537170410154,0.0,40.043537170410154,-8.745176709141486
0.9859407826981949,0.043898071289061,0.0,40.043898071289064,22.359997734795012
0.7572055843211574,0.043709655761717,0.0,40.04370965576172,-1.041131815245372
0.3315511963270721,0.043246582031248,0.0,40.04324658203125,10.434304548775568
0.28382718318708733,0.042920837402342,0.0,40.04292083740234,-6.264300925286969
0.20428716128711272,0.042732421874998,0.0,40.042732421874994,-2.2697365993425653
0.44893036404414516,0.042681335449217,0.0,40.04268133544922,4.296720088595887
0.6617575580411877,0.042904907226561,0.0,40.042904907226564,8.406292217359852
1.1033199504152678,0.042716491699217,0.0,40.04271649169922,-12.640200433722432
0.8745847520382304,0.042528076171873,0.0,40.04252807617187,19.377275348748896
0.614033544901203,0.042339660644529,0.0,40.04233966064453,-0.1501987858420437
1.0078719241352982,0.042563232421873,0.0,40.04256323242187,-19.64838159508314
0.35348233776417565,0.042924133300779,0.0,40.04292413330078,-4.875943143830957
0.6458495536611929,0.042873046874998,0.0,40.042873046874995,9.894411298857122
0.8745847520382304,0.042821960449217,0.0,40.04282196044922,15.74789171815721
0.614033544901203,0.042908203124998,0.0,40.042908203124995,-5.888554678490331
0.3216663290041858,0.042994445800779,0.0,40.04299444580078,-7.799708609199144
-0.332723257366937,0.043218017578123,0.0,40.04321801757812,8.254289084316857
0.20428716128711272,0.043578918457029,0.0,40.04357891845703,1.5126880223017498
0.6299415492811979,0.04366516113281,0.0,40.04366516113281,2.4734971419349363
0.8427687432782405,0.044026062011717,0.0,40.04402606201172,-7.53620152923879
0.8427687432782405,0.044386962890623,0.0,40.04438696289062,13.709131862483694
1.0078719241352982,0.044747863769529,0.0,40.04474786376953,10.21460820678077
0.5663095317612182,0.044971435546873,0.0,40.04497143554687,3.5734644338219526
-0.0880800546099045,0.044920349121092,0.0,40.04492034912109,2.231551305445094
0.07702312624715334,0.044594604492185,0.0,40.04459460449218,2.0461788049814027
0.04520711748716348,0.044680847167967,0.0,40.04468084716797,2.887720576266208
0.2898503202441959,0.045179077148435,0.0,40.04517907714843,-1.252345956803646
0.5663095317612182,0.045951965332029,0.0,40.04595196533203,22.256487992922732
0.09293113062714826,0.046862182617185,0.0,40.04686218261718,4.324722001324614
-0.2153440896498639,0.047223083496092,0.0,40.04722308349609,14.999090585310162
0.273942315864201,0.04772131347656,0.0,40.04772131347656,-11.792431568229036
0.3216663290041858,0.048494201660154,0.0,40.048494201660155,2.923111800674358
0.07702312624715334,0.049679077148435,0.0,40.04967907714843,21.771760835257112
0.5663095317612182,0.050314636230466,0.0,40.05031463623047,7.644287739753522
0.8109527345182507,0.050812866210935,0.0,40.05081286621093,4.491895171840451
0.9760559153753084,0.051036437988279,0.0,40.05103643798828,-11.167761072817441
0.7791367257582608,0.051260009765623,0.0,40.05126000976562,6.050389078479697
1.0237799285152933,0.051620910644529,0.0,40.05162091064453,9.786619901452038
0.5504015273812233,0.052393798828123,0.0,40.05239379882812,-15.83649336108414
0.5663095317612182,0.053304016113279,0.0,40.05330401611328,-17.515239705602504
0.09293113062714826,0.053664916992185,0.0,40.05366491699218,-11.39454178122296
0.061115121867158395,0.053888488769529,0.0,40.05388848876953,-13.03820688232294
0.36939034214417055,0.054386718749997,0.0,40.054386718749996,10.903448401569156
0.12474713938713812,0.055296936035154,0.0,40.055296936035155,7.69031815192312
0.3375743333841807,0.056481811523435,0.0,40.05648181152343,-6.745476022286817
0.2898503202441959,0.057666687011716,0.0,40.05766668701172,-0.6293541795961908
-0.24716009840985376,0.05843957519531,0.0,40.05843957519531,9.861555013195938
-0.199436085269869,0.058937805175779,0.0,40.05893780517578,11.682341749634423
-0.3804472705069218,0.059298706054685,0.0,40.05929870605468,-11.679372859028906
0.10883913500714319,0.059796936035153,0.0,40.059796936035156,-13.04151601223797
0.8109527345182507,0.06015783691406,0.0,40.06015783691406,9.775394656162366
1.0396879328952882,0.060656066894528,0.0,40.06065606689453,-12.703509508880687
0.7950447301382557,0.06074230957031,0.0,40.06074230957031,-26.349030785327905
0.35348233776417565,0.060691223144528,0.0,40.06069122314453,-28.27304455985356
0.3216663290041858,0.060502807617185,0.0,40.06050280761718,-10.581419758421973
0.5663095317612182,0.060863708496091,0.0,40.06086370849609,5.677935970658661
0.747320716998271,0.061499267578122,0.0,40.06149926757812,3.7101445759947413
0.45495350110125377,0.061585510253903,0.0,40.061585510253906,17.47271405039755
0.273942315864201,0.061259765624997,0.0,40.061259765624996,2.8359364065723187
0.3375743333841807,0.060384704589841,0.0,40.06038470458984,-1.4250156329373693
0.35348233776417565,0.060058959960935,0.0,40.060058959960934,4.822532973937381
0.5504015273812233,0.059733215332028,0.0,40.05973321533203,3.0579845450814895
0.2580343114842061,0.05981945800781,0.0,40.05981945800781,6.591997022266986
0.7791367257582608,0.059219055175778,0.0,40.05921905517578,4.341434675998072
0.598125540521208,0.057382690429685,0.0,40.057382690429684,-10.203167007749576
1.0396879328952882,0.055958312988279,0.0,40.05595831298828,5.2720102280522525
1.2366071225123358,0.054671264648435,0.0,40.054671264648434,16.93746408365186
1.0237799285152933,0.053521545410154,0.0,40.053521545410156,-1.1496047826527898
0.7632287213782659,0.052097167968747,0.0,40.052097167968746,-14.758349352438863
1.220699118132341,0.049986145019529,0.0,40.04998614501953,-13.899331129442995
1.220699118132341,0.048149780273435,0.0,40.048149780273434,1.599587105632578
-0.1517120721298842,0.047137390136716,0.0,40.04713739013672,-8.054800812152777
1.4335263121293835,0.04626232910156,0.0,40.04626232910156,13.626973929924718
2.6249263171545563,0.044700622558592,0.0,40.044700622558594,2.262027937235666
-0.5455504513639795,0.042589599609373,0.0,40.04258959960937,12.071825551709468
-0.34863126174693193,0.040890563964842,0.0,40.040890563964844,5.7792364112538115
2.183363924780476,0.03919152832031,0.0,40.03919152832031,7.507147301776569
-0.3168152529869421,0.037904479980467,0.0,40.03790447998047,21.249649632142404
0.14065514376713303,0.037166748046873,0.0,40.03716674804687,3.4681605047718493
4.029153516176771,0.035467712402342,0.0,40.035467712402344,2.164985652115895
-0.0880800546099045,0.032944702148436,0.0,40.032944702148434,2.5888411941615854
-2.3754320383802794,0.03152032470703,0.0,40.03152032470703,-5.87472957605777
3.098304718288626,0.030645263671873,0.0,40.03064526367187,14.481151023934403
1.709985523646406,0.029083557128905,0.0,40.02908355712891,9.66581160940874
-3.0457296291313973,0.026972534179686,0.0,40.026972534179684,-6.781058116838463
1.3320551487923054,0.025273498535155,0.0,40.02527349853516,-6.262581828925317
2.199271929160471,0.023574462890624,0.0,40.02357446289062,-1.9290994601060292
-2.439064055900259,0.022150085449217,0.0,40.02215008544922,3.57552291460329
-0.6250904732639542,0.021000366210936,0.0,40.021000366210934,12.708926393975565
3.7367863002797534,0.018889343261718,0.0,40.01888934326172,-6.42481830191357
0.7791367257582608,0.016229003906249,0.0,40.01622900390625,1.0578773215539665
-0.41226327926691164,0.01411798095703,0.0,40.01411798095703,-0.09201347090014204
2.2848350881175543,0.012968261718749,0.0,40.01296826171875,-2.298683878921975
0.7791367257582608,0.011543884277343,0.0,40.011543884277344,-5.179342111616351
-1.7687664651491417,0.009432861328124,0.0,40.00943286132812,6.844961856654849
0.09293113062714826,0.007184509277343,0.0,40.007184509277344,0.5713089239125309
1.694077519266411,0.005485473632812,0.0,40.00548547363281,12.130699975271579
-0.5932744645039644,0.004335754394531,0.0,40.00433575439453,-14.511256384109782
-0.7742856497410171,0.003323364257812,0.0,40.00332336425781,5.633175539145825
1.2684231312723258,0.001898986816406,0.0,40.00189898681641,3.6653847936025
0.6458495536611929,6.2622070312e-05,0.0,40.00006262207031,8.456064621709231
-1.1204000158351277,-0.001499084472657,0.0,39.998500915527345,-19.915448322370274
0.46483836842414006,-0.002923461914063,0.0,39.997076538085935,8.778862673422825
1.576698351549338,-0.004622497558594,0.0,39.99537750244141,4.074876662412702
0.8268607388982456,-0.007008178710938,0.0,39.99299182128906,6.22883220133766
-0.9552968349780698,-0.009119201660156,0.0,39.990880798339845,-8.892007511030036
-0.6947456278410425,-0.009994262695313,0.0,39.990005737304685,8.006286725941614
0.8745847520382304,-0.011693298339844,0.0,39.98830670166016,0.3769954267198411
1.3479631531723004,-0.013941650390625,0.0,39.98605834960937,-3.5734738940603346
-0.92348082621808,-0.015503356933594,0.0,39.98449664306641,-16.457593928375328
1.1828599723152424,-0.017065063476562,0.0,39.982934936523435,-3.676607753165303
4.267773581876694,-0.019038757324218,0.0,39.98096124267578,-22.746904983831815
-0.7803087867981258,-0.021287109375,0.0,39.978712890625,1.8315230026317437
-0.07819518728701821,-0.023398132324218,0.0,39.97660186767578,8.249894847095508
5.3796335650018925,-0.025371826171874,0.0,39.97462817382812,4.667587833971326
-0.3069303856640557,-0.026933532714843,0.0,39.97306646728516,0.9731945958865527
-2.8071095634314736,-0.027945922851562,0.0,39.972054077148435,-14.056042358939145
5.427357578141877,-0.029370300292968,0.0,39.97062969970703,0.2362359966374159
1.9486055893463299,-0.031618652343749,0.0,39.96838134765625,-15.40127208669497
-4.014417572836641,-0.032905700683593,0.0,39.96709429931641,-7.074424556781904
4.039038383499657,-0.033643432617187,0.0,39.96635656738281,5.991063538111477
4.7093359742507745,-0.035617126464843,0.0,39.96438287353516,-12.624732758777935
-2.823017567811468,-0.037865478515624,0.0,39.96213452148437,2.7906402692138763
-0.062287182907023314,-0.038877868652343,0.0,39.96112213134766,-9.35069939158326
3.9913143703596723,-0.040027587890624,0.0,39.95997241210937,4.279202199944765
-0.9772279764151734,-0.04255059814453,0.0,39.95744940185547,-1.1672137836222791
-1.6316175627862959,-0.044936279296874,0.0,39.95506372070312,-5.372899290173415
2.911270395994465,-0.04636065673828,0.0,39.95363934326172,14.914863428443825
2.4537999992403896,-0.048059692382811,0.0,39.951940307617186,20.420594858452898
-0.9931359807951684,-0.05017071533203,0.0,39.94982928466797,-2.0550284169061332
0.8367456062211319,-0.052144409179686,0.0,39.94785559082031,7.059849414996844
3.645200004265562,-0.054255432128905,0.0,39.945744567871095,2.2295599089098768
0.5065392445070163,-0.055954467773436,0.0,39.94404553222656,-7.035837222582011
-1.5520775408863212,-0.057104187011717,0.0,39.94289581298828,-13.65861310401407
2.5333400211403645,-0.058940551757811,0.0,39.941059448242186,-1.6486525334469748
3.0544424354144195,-0.061738220214842,0.0,39.93826177978516,5.294372277740951
-0.8022399282352293,-0.064123901367185,0.0,39.93587609863282,1.623238961363345
2.3841448446633016,-0.064998962402342,0.0,39.93500103759766,1.6897528380562228
5.29407040604481,-0.06656066894531,0.0,39.93343933105469,-1.8705683227956658
-1.3710663556492686,-0.069358337402341,0.0,39.93064166259766,-9.509343948981625
-2.7275695415314987,-0.07092004394531,0.0,39.92907995605469,7.547788840572443
3.4164648058885247,-0.070833801269529,0.0,39.92916619873047,-28.264503078114476
1.3260320117351967,-0.071571533203123,0.0,39.92842846679688,1.732444264616542
-2.1368119726803556,-0.072858581542966,0.0,39.92714141845703,13.253598262489927
1.2146759810752323,-0.073184326171873,0.0,39.92681567382812,6.536394216583234
1.6721463778293075,-0.072686096191404,0.0,39.927313903808596,-7.632053281644059
-0.6311136103210628,-0.072874511718748,0.0,39.92712548828125,5.32365012682963
0.07099998919004474,-0.074024230957029,0.0,39.92597576904297,-10.485797884377051
1.8531575630663604,-0.075585937499997,0.0,39.924414062500006,-4.518815744513775
1.7895255455463805,-0.077147644042966,0.0,39.92285235595703,-6.6345327679063075
-0.6947456278410425,-0.078022705078122,0.0,39.92197729492188,17.510134677046135
0.007367971670065032,-0.078760437011716,0.0,39.92123956298828,-13.788360314505338
2.491639145057488,-0.080184814453122,0.0,39.91981518554688,5.283684323720392
-0.07217205022990958,-0.081334533691404,0.0,39.918665466308596,-1.0094221937983803
-2.146696840003242,-0.080836303710935,0.0,39.91916369628907,10.288382022904907
0.10883913500714319,-0.079926086425779,0.0,39.92007391357422,-9.216222310879058
0.5822175361412132,-0.080389160156247,0.0,39.919610839843756,-1.2190546516514154
-1.6415024301091823,-0.080852233886716,0.0,39.919147766113284,-1.4677740436073257
0.4012063509041604,-0.080628662109372,0.0,39.91937133789063,-29.85429604449926
1.725893528026401,-0.080405090332029,0.0,39.91959490966797,-7.666835563060308
-0.6091824688839592,-0.081142822265622,0.0,39.91885717773438,6.003714449625488
-0.6569064820239441,-0.081880554199216,0.0,39.918119445800784,-12.252746806189638
0.9760559153753084,-0.081794311523435,0.0,39.91820568847656,-5.17878035890459
-0.16762007650987915,-0.081708068847654,0.0,39.918291931152346,-0.5791982018149158
-0.6250904732639542,-0.082720458984372,0.0,39.91727954101563,22.393593314442928
0.2898503202441959,-0.083320861816403,0.0,39.916679138183596,2.194062981823869
-0.41226327926691164,-0.082959960937497,0.0,39.917040039062506,11.842746707669587
0.061115121867158395,-0.082324401855466,0.0,39.917675598144534,-7.093051492173724
0.2580343114842061,-0.082100830078122,0.0,39.91789916992188,-9.868428730904654
0.2580343114842061,-0.082151916503904,0.0,39.9178480834961,1.6431801348047264
0.4708615054812487,-0.081791015624997,0.0,39.918208984375006,-8.310785028035935
-0.42817128364690654,-0.081430114746091,0.0,39.91856988525391,6.587362584025161
-0.6569064820239441,-0.082030517578122,0.0,39.91796948242188,-1.660941457194041
0.029299113107168553,-0.082356262207029,0.0,39.91764373779297,-14.619013774068467
-0.6091824688839592,-0.082132690429685,0.0,39.91786730957031,1.1527431769636174
-1.114376878778019,-0.082046447753904,0.0,39.9179535522461,2.993258951723041
-0.018424900032816216,-0.082509521484372,0.0,39.91749047851563,-2.9833036762921457
0.5026775142412385,-0.083659240722654,0.0,39.91634075927735,-10.466114245612994
0.07702312624715334,-0.083847656249997,0.0,39.91615234375001,7.16292854470243
-0.18352808088987405,-0.082937438964841,0.0,39.91706256103516,4.937836149695587
-0.42817128364690654,-0.082439208984372,0.0,39.917560791015624,-2.1524865832842193
-0.018424900032816216,-0.082490295410154,0.0,39.91750970458985,2.2706537999282617
0.4867695098612436,-0.08226672363281,0.0,39.91773327636719,21.120395469970468
0.5185855186212335,-0.081356506347654,0.0,39.91864349365235,1.081734217721404
0.4867695098612436,-0.08003430175781,0.0,39.91996569824219,5.31690049923133
0.22621830272421622,-0.079536071777341,0.0,39.92046392822266,5.2462304370308495
-0.49180330116688625,-0.079587158203122,0.0,39.920412841796875,-7.881036508443196
-0.41226327926691164,-0.079638244628904,0.0,39.9203617553711,17.321442394904015
0.01339110872717364,-0.079277343749997,0.0,39.92072265625,-7.67907890140631
-0.23125209402985883,-0.078504455566404,0.0,39.9214955444336,12.57588077296803
0.273942315864201,-0.07773156738281,0.0,39.92226843261719,7.392334861325522
-0.08205691755279595,-0.076958679199216,0.0,39.923041320800785,-2.0517022830492886
-0.5395273143068711,-0.07659777832031,0.0,39.92340222167969,-9.78212476671779
0.19440229396422637,-0.076648864746091,0.0,39.92335113525391,-10.397274118292763
0.39132148358127405,-0.076150634765623,0.0,39.923849365234375,8.918266458557062
-0.5077113055468812,-0.074553771972654,0.0,39.92544622802735,22.888729634077237
-0.24716009840985376,-0.072956909179685,0.0,39.92704309082031,-5.292777150031608
0.6359646863383065,-0.071772033691404,0.0,39.9282279663086,0.497654809715489
0.22621830272421622,-0.071411132812498,0.0,39.9285888671875,6.954171724040942
-0.3963552748869167,-0.071187561035154,0.0,39.92881243896485,1.6227985781566499
-0.23125209402985883,-0.070552001953123,0.0,39.929447998046875,3.8713453193228258
0.6836886994782913,-0.069229797363279,0.0,39.93077020263672,2.61641020528815
0.715504708238281,-0.067907592773435,0.0,39.93209240722656,0.028749729932700238
0.2580343114842061,-0.066997375488279,0.0,39.93300262451172,3.906969156409597
-0.3963552748869167,-0.066773803710936,0.0,39.93322619628906,-1.985797890666594
0.2580343114842061,-0.066412902832029,0.0,39.93358709716797,8.136450522449655
0.19440229396422637,-0.065502685546873,0.0,39.934497314453125,-2.2754062045982533
0.6995967038582862,-0.064317810058592,0.0,39.93568218994141,5.37131676697485
0.2580343114842061,-0.061896972656248,0.0,39.93810302734375,5.409998091753736
0.1625862852042365,-0.058789489746092,0.0,39.94121051025391,-13.224294512059872
-0.09796492193279085,-0.056780639648436,0.0,39.94321936035156,-3.76830767661056
0.1625862852042365,-0.055595764160155,0.0,39.94440423583985,-8.303461820334444
0.11486227206425181,-0.055234863281249,0.0,39.94476513671875,-7.41672492716964
0.31178146168129944,-0.05528594970703,0.0,39.94471405029297,9.663512538209476
0.32768946606129434,-0.054375732421874,0.0,39.945624267578125,-1.5259814550733872
0.14667828082424156,-0.052778869628905,0.0,39.9472211303711,15.632094566195711
0.14667828082424156,-0.050770019531249,0.0,39.94922998046875,1.7674720776660457
-0.47589529678689135,-0.049035827636718,0.0,39.950964172363285,1.6317213483949622
-1.0825608700180294,-0.047988281249999,0.0,39.95201171875,-3.249731402916741
-0.4599872924068964,-0.047352722167968,0.0,39.952647277832035,-8.869831760877362
0.4390454967212588,-0.046854492187499,0.0,39.9531455078125,-3.8171128657586464
0.715504708238281,-0.04635626220703,0.0,39.95364373779297,-8.76577974157568
0.6836886994782913,-0.045720703124999,0.0,39.954279296875,7.398090699662424
0.4231374923412639,-0.044947814941405,0.0,39.9550521850586,8.19022426605741
0.2580343114842061,-0.043076293945312,0.0,39.95692370605469,13.191081894252063
0.7632287213782659,-0.041479431152343,0.0,39.95852056884765,-1.5868149733282173
1.3858022989893988,-0.040431884765624,0.0,39.959568115234376,4.379960913872962
0.45495350110125377,-0.03965899658203,0.0,39.96034100341797,1.7475256823437109
-0.0025168956528212882,-0.039160766601562,0.0,39.96083923339844,-5.222975162100475
-0.41226327926691164,-0.039211853027343,0.0,39.960788146972654,18.723803520115315
-1.0984688743980242,-0.039674926757812,0.0,39.96032507324219,-0.33484823871643415
0.029299113107168553,-0.040412658691405,0.0,39.9595873413086,22.229224524654718
-0.0025168956528212882,-0.041013061523437,0.0,39.95898693847656,4.287013406720637
2.1038239028805017,-0.041476135253905,0.0,39.9585238647461,-1.6405982252452314
3.0028566920086566,-0.042213867187499,0.0,39.9577861328125,-1.110579073359642
0.9442399066153185,-0.041852966308593,0.0,39.958147033691404,14.982103033577307
0.4390454967212588,-0.041904052734374,0.0,39.958095947265626,-4.624106281707413
1.8750887045034639,-0.042367126464843,0.0,39.957632873535154,-0.5770881731600953
0.07702312624715334,-0.042143554687499,0.0,39.9578564453125,-8.854545763750851
-1.5241232623921093,-0.04109600830078,0.0,39.95890399169922,-9.336961623645335
2.167455920400481,-0.040597778320312,0.0,39.95940222167969,7.1166433990723545
1.694077519266411,-0.040511535644531,0.0,39.959488464355466,14.009641919028333
-1.9975016635261793,-0.039738647460937,0.0,39.960261352539064,12.124898207166279
2.497662282114597,-0.038691101074218,0.0,39.96130889892578,-6.34247784761704
3.183867877245709,-0.038467529296874,0.0,39.961532470703126,4.050332273770555
-3.093453642271382,-0.037831970214843,0.0,39.962168029785154,-13.195418185793013
-0.5296424469839847,-0.036647094726562,0.0,39.96335290527344,2.9411873015806105
3.1301207270486158,-0.036011535644531,0.0,39.96398846435547,-1.4010990341501868
-2.9124424570343295,-0.035375976562499,0.0,39.9646240234375,-16.967308006446455
-3.678188074065417,-0.034053771972656,0.0,39.96594622802734,-10.245239799126594
2.040191885360522,-0.033418212890625,0.0,39.96658178710938,-10.37574079731496
0.01339110872717364,-0.034155944824218,0.0,39.96584405517578,-11.396045745368045
-2.226236861903217,-0.034619018554687,0.0,39.965380981445314,10.032646255067142
2.3484671056375337,-0.035082092285156,0.0,39.96491790771484,-14.611221774692442
2.380283114397524,-0.036369140624999,0.0,39.963630859375,-4.152516431472941
-1.7051344476291619,-0.037930847167968,0.0,39.96206915283203,-5.324520632382988
-0.5296424469839847,-0.038943237304687,0.0,39.961056762695314,8.683395660372966
1.694077519266411,-0.039680969238281,0.0,39.96031903076172,13.292366704744484
-0.34863126174693193,-0.040693359374999,0.0,39.959306640625,2.038212077819861
-1.4604912448721297,-0.041019104003906,0.0,39.95898089599609,-6.826636748163589
0.5663095317612182,-0.039971557617187,0.0,39.960028442382814,12.887911256025529
-0.18352808088987405,-0.038924011230468,0.0,39.96107598876953,5.741306004629859
-2.4549720602802543,-0.038837768554687,0.0,39.961162231445314,-2.012157231070255
0.5185855186212335,-0.039712829589843,0.0,39.960287170410155,5.869101509853232
2.3961911187775184,-0.040862548828124,0.0,39.95913745117188,8.03153843158062
-1.6574104344891771,-0.041874938964843,0.0,39.958125061035155,7.440542115411206
-1.4763992492521245,-0.042063354492187,0.0,39.957936645507814,12.701802430083388
2.3961911187775184,-0.041565124511718,0.0,39.95843487548828,-6.788694987721953
-0.5614584557439745,-0.040929565429687,0.0,39.959070434570314,-37.240425056721094
-1.673318438869172,-0.041667297363281,0.0,39.95833270263672,2.813639946305628
2.246995942300456,-0.042679687499999,0.0,39.9573203125,-3.4351742692993055
0.25201117442709753,-0.04328009033203,0.0,39.95671990966797,-18.129643720529135
-2.0830648224832626,-0.043331176757812,0.0,39.95666882324219,9.898578597000053
3.8640503353197126,-0.04324493408203,0.0,39.95675506591797,-10.31059260875017
1.6085143603093277,-0.043296020507812,0.0,39.95670397949219,-18.680842700302417
-3.1631087968484706,-0.043621765136718,0.0,39.95637823486328,-2.8124661503493815
3.012741559331543,-0.043947509765624,0.0,39.95605249023438,2.3593244873911345
2.1137087702033877,-0.045097229003905,0.0,39.95490277099609,8.398492582152837
-5.0088983882447655,-0.045972290039062,0.0,39.95402770996094,-2.835510371090847
1.3479631531723004,-0.046160705566405,0.0,39.95383929443359,-5.054724531163358
3.486119960465613,-0.045937133789062,0.0,39.95406286621094,18.992338087082626
-4.551427991490691,-0.045988220214843,0.0,39.954011779785155,7.139981307690569
-0.6470216147010578,-0.045352661132812,0.0,39.95464733886719,4.134844364261286
4.613887947970805,-0.04526641845703,0.0,39.95473358154297,-3.98175233032944
-1.0090439851751634,-0.045866821289062,0.0,39.95413317871094,-7.059609298873608
-1.9080767743033182,-0.04687921142578,0.0,39.95312078857422,5.732563858109743
3.5656599823655872,-0.048028930664062,0.0,39.95197106933594,-3.5087131535490075
1.9645135937263247,-0.049453308105468,0.0,39.95054669189453,-1.3850694502288385
-1.450606377549243,-0.051289672851561,0.0,39.94871032714844,0.7782837266581539
1.3419400161151918,-0.05230206298828,0.0,39.94769793701172,2.627032988515077
5.490989595661857,-0.052902465820311,0.0,39.94709753417969,12.929780514364
1.9266744479092264,-0.053777526855468,0.0,39.94622247314453,13.819556288851564
-1.9300079157404215,-0.053691284179686,0.0,39.946308715820315,-2.3908073073100593
2.2031336594262485,-0.05278106689453,0.0,39.94721893310547,9.230685157314786
2.6606040561803237,-0.052282836914061,0.0,39.94771716308594,12.642446365554042
-2.0254559420203915,-0.051235290527343,0.0,39.948764709472655,5.549408587731365
0.7829984560240386,-0.050050415039062,0.0,39.94994958496094,7.37014442447469
4.27765844919958,-0.049552185058593,0.0,39.950447814941406,-6.833074934981701
-1.2278943162293143,-0.049328613281249,0.0,39.95067138671875,-4.096017268508671
-1.7330887261233743,-0.04883038330078,0.0,39.95116961669922,1.3302995456860327
2.3682368402833065,-0.048332153320312,0.0,39.95166784667969,-9.286729705179361
0.2618960417499838,-0.048383239746093,0.0,39.951616760253906,-7.841281748640536
-2.7275695415314987,-0.048434326171874,0.0,39.95156567382813,-5.222579913007312
0.6716424253640741,-0.04821075439453,0.0,39.95178924560547,-11.977580707825926
1.3101240073552018,-0.048399169921874,0.0,39.95160083007813,6.339798347224914
-0.732584773658141,-0.048587585449218,0.0,39.95141241455078,5.469849761623636
-0.6848607605181561,-0.049050659179687,0.0,39.950949340820316,-13.954531734010802
0.703458434124064,-0.049925720214843,0.0,39.950074279785156,4.002212966991301
0.19826402423000414,-0.051075439453124,0.0,39.94892456054688,-9.850298710139805
-1.7111575846862705,-0.052225158691405,0.0,39.94777484130859,-6.070896844933954
-0.40237841194402524,-0.052825561523436,0.0,39.947174438476566,0.7010442152183634
